"plot","all_genres","raw_genre","genre","clean_text"
"A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.","Comedy, Romance","Comedy","Comedy_Family","smalltown girl win date male celebrity contest date go better expected love triangle form girl male celebrity girl best friend"
"Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.","Biography, Crime, Drama","Biography","Drama_Romance","biopic notorious american serial killer jeffrey dahmer taking place past present"
"Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.","Comedy, Crime, Drama","Comedy","Comedy_Family","six high school senior decide break princeton testing center steal answer upcoming sat test get perfect score"
"An entry-level employee at a powerful corporation finds himself occupying a corner office, but at a dangerous price: he must spy on his boss's old mentor to secure for him a multi-billion dollar advantage.","Drama, Thriller","Drama","Drama_Romance","entrylevel employee powerful corporation find occupying corner office dangerous price must spy boss old mentor secure multibillion dollar advantage"
"A father and his son attempt to bring in an assassin to the authorities, but his dangerous associates have other plans.","Action, Crime, Drama","Action","Action_Adventure","father son attempt bring assassin authority dangerous associate plan"
"Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy the second mission is to kidnap a North Vietnamese General.","Drama, War","Drama","Drama_Romance","col mike kirby pick two team crack green beret mission south vietnam first build control camp trying taken enemy second mission kidnap north vietnamese general"
"Two inseparable, hormonal, English BFF teen boys, avoided by all others, head to Ibiza with Kevin's parents. Will they lose their virginity there?","Comedy, Music","Comedy","Comedy_Family","two inseparable hormonal english bff teen boy avoided others head ibiza kevins parent lose virginity"
"A group of high school dropouts is forced to attend night school in hopes that they will pass the GED exam to finish high school.","Comedy","Comedy","Comedy_Family","group high school dropout forced attend night school hope pas ged exam finish high school"
"A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance.","Comedy, Romance","Comedy","Comedy_Family","best man wilson stay houseguest newlywed much couple annoyance"
"When city girl Gabriela spontaneously enters a contest and wins a rustic New Zealand inn, she teams up with bighearted contractor Jake Taylor to fix and flip it.","Comedy, Romance","Comedy","Comedy_Family","city girl gabriela spontaneously enters contest win rustic new zealand inn team bighearted contractor jake taylor fix flip"
"A fireman takes an unexpected course of action when a man whom he's been ordered to testify against, after being held up at a local convenience store, threatens him.","Action, Thriller","Action","Action_Adventure","fireman take unexpected course action man he ordered testify held local convenience store threatens"
"Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences.","Action, Adventure, Comedy","Action","Action_Adventure","liveaction role player conjure demon hell mistake must deal consequence"
"A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.","Action, Adventure, Comedy","Action","Action_Adventure","detective hong kong team american gambler battle notorious chinese criminal"
"As a copycat killer named after movie villain Cinderhella stalks the student body at Grizzly Lake High School, a group of co-eds band together to survive while serving detention.","Comedy, Horror, Romance","Comedy","Comedy_Family","copycat killer named movie villain cinderhella stalk student body grizzly lake high school group coeds band together survive serving detention"
"When an Ivy League-educated C.I.A. Agent is killed during an operation, the secret agency recruits his twin brother (Chris Rock).","Action, Comedy, Thriller","Action","Action_Adventure","ivy leagueeducated cia agent killed operation secret agency recruit twin brother chris rock"
"Kit, a twenty-something dreamer, receives an invitation that would fulfill her childhood dreams.","Comedy, Drama, Fantasy","Comedy","Comedy_Family","kit twentysomething dreamer receives invitation would fulfill childhood dream"
"A group of gentlemen of fortune visits a legendary ""Lost City"", located in Tibet. They plan to steal a priceless statue ""Golden Dragon"" during the martial arts tournament.","Action, Adventure, Drama","Action","Action_Adventure","group gentleman fortune visit legendary lost city located tibet plan steal priceless statue golden dragon martial art tournament"
"When Danny witnesses his stepfather Rick murder a man, Danny's father Frank has to protect his son from the greatest danger.","Crime, Thriller","Crime","Crime_Thriller_Horror","danny witness stepfather rick murder man dannys father frank protect son greatest danger"
